class,model,method,file_path,module
ResPartner,res.partner,_commercial_fields,C:\Odoo\sh\src\odoo\addons\l10n_ro\models\res_partner.py,l10n_ro
AccountMove,account.move,_post,C:\Odoo\sh\src\odoo\addons\l10n_sa_invoice\models\account_move.py,l10n_sa_invoice
pos_config,pos.config,open_ui,C:\Odoo\sh\src\odoo\addons\l10n_sa_pos\models\pos_config.py,l10n_sa_pos
POSOrder,pos.order,_prepare_invoice_vals,C:\Odoo\sh\src\odoo\addons\l10n_sa_pos\models\pos_order.py,l10n_sa_pos
AccountMove,account.move,_onchange_partner_id,C:\Odoo\sh\src\odoo\addons\l10n_se_ocr\models\account_move.py,l10n_se_ocr
AccountMove,account.move,_onchange_payment_reference,C:\Odoo\sh\src\odoo\addons\l10n_se_ocr\models\account_move.py,l10n_se_ocr
LinkTracker,link.tracker,create,C:\Odoo\sh\src\odoo\addons\link_tracker\models\link_tracker.py,link_tracker
LunchOrder,lunch.order,create,C:\Odoo\sh\src\odoo\addons\lunch\models\lunch_order.py,lunch
LunchOrder,lunch.order,write,C:\Odoo\sh\src\odoo\addons\lunch\models\lunch_order.py,lunch
LunchProductCategory,lunch.product.category,create,C:\Odoo\sh\src\odoo\addons\lunch\models\lunch_product.py,lunch
LunchProductCategory,lunch.product.category,write,C:\Odoo\sh\src\odoo\addons\lunch\models\lunch_product.py,lunch
LunchProductCategory,lunch.product.category,toggle_active,C:\Odoo\sh\src\odoo\addons\lunch\models\lunch_product.py,lunch
LunchTopping,lunch.topping,name_get,C:\Odoo\sh\src\odoo\addons\lunch\models\lunch_product.py,lunch
LunchProduct,lunch.product,toggle_active,C:\Odoo\sh\src\odoo\addons\lunch\models\lunch_product.py,lunch
LunchSupplier,lunch.supplier,toggle_active,C:\Odoo\sh\src\odoo\addons\lunch\models\lunch_supplier.py,lunch
ServerActions,ir.actions.server,_get_eval_context,C:\Odoo\sh\src\odoo\addons\mail\models\ir_actions.py,mail
IrAttachment,ir.attachment,_post_add_create,C:\Odoo\sh\src\odoo\addons\mail\models\ir_attachment.py,mail
IrConfigParameter,ir.config_parameter,create,C:\Odoo\sh\src\odoo\addons\mail\models\ir_config_parameter.py,mail
IrConfigParameter,ir.config_parameter,write,C:\Odoo\sh\src\odoo\addons\mail\models\ir_config_parameter.py,mail
IrHttp,ir.http,session_info,C:\Odoo\sh\src\odoo\addons\mail\models\ir_http.py,mail
Base,base,_valid_field_parameter,C:\Odoo\sh\src\odoo\addons\mail\models\ir_model.py,mail
IrModel,ir.model,unlink,C:\Odoo\sh\src\odoo\addons\mail\models\ir_model.py,mail
IrModel,ir.model,write,C:\Odoo\sh\src\odoo\addons\mail\models\ir_model.py,mail
IrModel,ir.model,_reflect_model_params,C:\Odoo\sh\src\odoo\addons\mail\models\ir_model.py,mail
IrModel,ir.model,_instanciate,C:\Odoo\sh\src\odoo\addons\mail\models\ir_model.py,mail
IrModelField,ir.model.fields,_reflect_field_params,C:\Odoo\sh\src\odoo\addons\mail\models\ir_model_fields.py,mail
IrModelField,ir.model.fields,_instanciate_attrs,C:\Odoo\sh\src\odoo\addons\mail\models\ir_model_fields.py,mail
MailActivityType,mail.activity.type,default_get,C:\Odoo\sh\src\odoo\addons\mail\models\mail_activity.py,mail
MailActivity,mail.activity,default_get,C:\Odoo\sh\src\odoo\addons\mail\models\mail_activity.py,mail
MailActivity,mail.activity,_filter_access_rules,C:\Odoo\sh\src\odoo\addons\mail\models\mail_activity.py,mail
MailActivity,mail.activity,_filter_access_rules_python,C:\Odoo\sh\src\odoo\addons\mail\models\mail_activity.py,mail
MailActivity,mail.activity,create,C:\Odoo\sh\src\odoo\addons\mail\models\mail_activity.py,mail
MailActivity,mail.activity,write,C:\Odoo\sh\src\odoo\addons\mail\models\mail_activity.py,mail
MailActivity,mail.activity,unlink,C:\Odoo\sh\src\odoo\addons\mail\models\mail_activity.py,mail
MailActivityMixin,mail.activity.mixin,write,C:\Odoo\sh\src\odoo\addons\mail\models\mail_activity.py,mail
MailActivityMixin,mail.activity.mixin,unlink,C:\Odoo\sh\src\odoo\addons\mail\models\mail_activity.py,mail
MailActivityMixin,mail.activity.mixin,_read_progress_bar,C:\Odoo\sh\src\odoo\addons\mail\models\mail_activity.py,mail
MailActivityMixin,mail.activity.mixin,toggle_active,C:\Odoo\sh\src\odoo\addons\mail\models\mail_activity.py,mail
Alias,mail.alias,create,C:\Odoo\sh\src\odoo\addons\mail\models\mail_alias.py,mail
Alias,mail.alias,write,C:\Odoo\sh\src\odoo\addons\mail\models\mail_alias.py,mail
AliasMixin,mail.alias.mixin,create,C:\Odoo\sh\src\odoo\addons\mail\models\mail_alias_mixin.py,mail
AliasMixin,mail.alias.mixin,write,C:\Odoo\sh\src\odoo\addons\mail\models\mail_alias_mixin.py,mail
AliasMixin,mail.alias.mixin,unlink,C:\Odoo\sh\src\odoo\addons\mail\models\mail_alias_mixin.py,mail
AliasMixin,mail.alias.mixin,copy_data,C:\Odoo\sh\src\odoo\addons\mail\models\mail_alias_mixin.py,mail
AliasMixin,mail.alias.mixin,_init_column,C:\Odoo\sh\src\odoo\addons\mail\models\mail_alias_mixin.py,mail
MailBlackList,mail.blacklist,create,C:\Odoo\sh\src\odoo\addons\mail\models\mail_blacklist.py,mail
MailBlackList,mail.blacklist,write,C:\Odoo\sh\src\odoo\addons\mail\models\mail_blacklist.py,mail
MailBlackList,mail.blacklist,_search,C:\Odoo\sh\src\odoo\addons\mail\models\mail_blacklist.py,mail
ChannelPartner,mail.channel.partner,create,C:\Odoo\sh\src\odoo\addons\mail\models\mail_channel.py,mail
ChannelPartner,mail.channel.partner,write,C:\Odoo\sh\src\odoo\addons\mail\models\mail_channel.py,mail
Channel,mail.channel,default_get,C:\Odoo\sh\src\odoo\addons\mail\models\mail_channel.py,mail
Channel,mail.channel,create,C:\Odoo\sh\src\odoo\addons\mail\models\mail_channel.py,mail
Channel,mail.channel,unlink,C:\Odoo\sh\src\odoo\addons\mail\models\mail_channel.py,mail
Channel,mail.channel,write,C:\Odoo\sh\src\odoo\addons\mail\models\mail_channel.py,mail
Channel,mail.channel,_alias_get_creation_values,C:\Odoo\sh\src\odoo\addons\mail\models\mail_channel.py,mail
Channel,mail.channel,_notify_get_groups,C:\Odoo\sh\src\odoo\addons\mail\models\mail_channel.py,mail
Channel,mail.channel,_notify_email_header_dict,C:\Odoo\sh\src\odoo\addons\mail\models\mail_channel.py,mail
Channel,mail.channel,_message_receive_bounce,C:\Odoo\sh\src\odoo\addons\mail\models\mail_channel.py,mail
Channel,mail.channel,_notify_email_recipient_values,C:\Odoo\sh\src\odoo\addons\mail\models\mail_channel.py,mail
Channel,mail.channel,message_post,C:\Odoo\sh\src\odoo\addons\mail\models\mail_channel.py,mail
Channel,mail.channel,_message_post_after_hook,C:\Odoo\sh\src\odoo\addons\mail\models\mail_channel.py,mail
Channel,mail.channel,_alias_get_error_message,C:\Odoo\sh\src\odoo\addons\mail\models\mail_channel.py,mail
Channel,mail.channel,_notify_thread,C:\Odoo\sh\src\odoo\addons\mail\models\mail_channel.py,mail
Followers,mail.followers,create,C:\Odoo\sh\src\odoo\addons\mail\models\mail_followers.py,mail
Followers,mail.followers,write,C:\Odoo\sh\src\odoo\addons\mail\models\mail_followers.py,mail
Followers,mail.followers,unlink,C:\Odoo\sh\src\odoo\addons\mail\models\mail_followers.py,mail
MailMail,mail.mail,create,C:\Odoo\sh\src\odoo\addons\mail\models\mail_mail.py,mail
MailMail,mail.mail,write,C:\Odoo\sh\src\odoo\addons\mail\models\mail_mail.py,mail
MailMail,mail.mail,unlink,C:\Odoo\sh\src\odoo\addons\mail\models\mail_mail.py,mail
MailMail,mail.mail,default_get,C:\Odoo\sh\src\odoo\addons\mail\models\mail_mail.py,mail
Message,mail.message,default_get,C:\Odoo\sh\src\odoo\addons\mail\models\mail_message.py,mail
Message,mail.message,_search,C:\Odoo\sh\src\odoo\addons\mail\models\mail_message.py,mail
Message,mail.message,create,C:\Odoo\sh\src\odoo\addons\mail\models\mail_message.py,mail
Message,mail.message,read,C:\Odoo\sh\src\odoo\addons\mail\models\mail_message.py,mail
Message,mail.message,write,C:\Odoo\sh\src\odoo\addons\mail\models\mail_message.py,mail
Message,mail.message,unlink,C:\Odoo\sh\src\odoo\addons\mail\models\mail_message.py,mail
Message,mail.message,_read_group_raw,C:\Odoo\sh\src\odoo\addons\mail\models\mail_message.py,mail
Message,mail.message,export_data,C:\Odoo\sh\src\odoo\addons\mail\models\mail_message.py,mail
MailMessageSubtype,mail.message.subtype,create,C:\Odoo\sh\src\odoo\addons\mail\models\mail_message_subtype.py,mail
MailMessageSubtype,mail.message.subtype,write,C:\Odoo\sh\src\odoo\addons\mail\models\mail_message_subtype.py,mail
MailMessageSubtype,mail.message.subtype,unlink,C:\Odoo\sh\src\odoo\addons\mail\models\mail_message_subtype.py,mail
MailNotification,mail.notification,create,C:\Odoo\sh\src\odoo\addons\mail\models\mail_notification.py,mail
MailNotification,mail.notification,write,C:\Odoo\sh\src\odoo\addons\mail\models\mail_notification.py,mail
MailTemplate,mail.template,default_get,C:\Odoo\sh\src\odoo\addons\mail\models\mail_template.py,mail
MailTemplate,mail.template,create,C:\Odoo\sh\src\odoo\addons\mail\models\mail_template.py,mail
MailTemplate,mail.template,write,C:\Odoo\sh\src\odoo\addons\mail\models\mail_template.py,mail
MailTemplate,mail.template,unlink,C:\Odoo\sh\src\odoo\addons\mail\models\mail_template.py,mail
MailTemplate,mail.template,copy,C:\Odoo\sh\src\odoo\addons\mail\models\mail_template.py,mail
MailThread,mail.thread,create,C:\Odoo\sh\src\odoo\addons\mail\models\mail_thread.py,mail
MailThread,mail.thread,write,C:\Odoo\sh\src\odoo\addons\mail\models\mail_thread.py,mail
MailThread,mail.thread,unlink,C:\Odoo\sh\src\odoo\addons\mail\models\mail_thread.py,mail
MailThread,mail.thread,copy_data,C:\Odoo\sh\src\odoo\addons\mail\models\mail_thread.py,mail
MailThread,mail.thread,_compute_field_value,C:\Odoo\sh\src\odoo\addons\mail\models\mail_thread.py,mail
MailThread,mail.thread,_valid_field_parameter,C:\Odoo\sh\src\odoo\addons\mail\models\mail_thread.py,mail
MailBlackListMixin,mail.thread.blacklist,_message_receive_bounce,C:\Odoo\sh\src\odoo\addons\mail\models\mail_thread_blacklist.py,mail
MailBlackListMixin,mail.thread.blacklist,_message_reset_bounce,C:\Odoo\sh\src\odoo\addons\mail\models\mail_thread_blacklist.py,mail
MailCCMixin,mail.thread.cc,message_new,C:\Odoo\sh\src\odoo\addons\mail\models\mail_thread_cc.py,mail
MailCCMixin,mail.thread.cc,message_update,C:\Odoo\sh\src\odoo\addons\mail\models\mail_thread_cc.py,mail
MailCCMixin,mail.thread.cc,_message_get_suggested_recipients,C:\Odoo\sh\src\odoo\addons\mail\models\mail_thread_cc.py,mail
ResConfigSettings,res.config.settings,get_values,C:\Odoo\sh\src\odoo\addons\mail\models\res_config_settings.py,mail
ResConfigSettings,res.config.settings,set_values,C:\Odoo\sh\src\odoo\addons\mail\models\res_config_settings.py,mail
Partner,res.partner,_compute_im_status,C:\Odoo\sh\src\odoo\addons\mail\models\res_partner.py,mail
Partner,res.partner,_message_get_suggested_recipients,C:\Odoo\sh\src\odoo\addons\mail\models\res_partner.py,mail
Partner,res.partner,find_or_create,C:\Odoo\sh\src\odoo\addons\mail\models\res_partner.py,mail
Users,res.users,__init__,C:\Odoo\sh\src\odoo\addons\mail\models\res_users.py,mail
Users,res.users,create,C:\Odoo\sh\src\odoo\addons\mail\models\res_users.py,mail
Users,res.users,write,C:\Odoo\sh\src\odoo\addons\mail\models\res_users.py,mail
Users,res.users,unlink,C:\Odoo\sh\src\odoo\addons\mail\models\res_users.py,mail
res_groups_mail_channel,res.groups,write,C:\Odoo\sh\src\odoo\addons\mail\models\res_users.py,mail
BaseModuleUninstall,base.module.uninstall,_get_models,C:\Odoo\sh\src\odoo\addons\mail\wizard\base_module_uninstall.py,mail
MergePartnerAutomatic,base.partner.merge.automatic.wizard,_log_merge_operation,C:\Odoo\sh\src\odoo\addons\mail\wizard\base_partner_merge.py,mail
Invite,mail.wizard.invite,default_get,C:\Odoo\sh\src\odoo\addons\mail\wizard\invite.py,mail
MailComposer,mail.compose.message,default_get,C:\Odoo\sh\src\odoo\addons\mail\wizard\mail_compose_message.py,mail
MailResendMessage,mail.resend.message,default_get,C:\Odoo\sh\src\odoo\addons\mail\wizard\mail_resend_message.py,mail
MailTemplatePreview,mail.template.preview,default_get,C:\Odoo\sh\src\odoo\addons\mail\wizard\mail_template_preview.py,mail
Http,ir.http,session_info,C:\Odoo\sh\src\odoo\addons\mail_bot\models\ir_http.py,mail_bot
Channel,mail.channel,_execute_command_help,C:\Odoo\sh\src\odoo\addons\mail_bot\models\mail_channel.py,mail_bot
MailThread,mail.thread,_message_post_after_hook,C:\Odoo\sh\src\odoo\addons\mail_bot\models\mail_thread.py,mail_bot
Users,res.users,__init__,C:\Odoo\sh\src\odoo\addons\mail_bot\models\res_users.py,mail_bot
MaintenanceEquipmentCategory,maintenance.equipment.category,unlink,C:\Odoo\sh\src\odoo\addons\maintenance\models\maintenance.py,maintenance
MaintenanceEquipmentCategory,maintenance.equipment.category,_alias_get_creation_values,C:\Odoo\sh\src\odoo\addons\maintenance\models\maintenance.py,maintenance
MaintenanceEquipment,maintenance.equipment,_track_subtype,C:\Odoo\sh\src\odoo\addons\maintenance\models\maintenance.py,maintenance
MaintenanceEquipment,maintenance.equipment,create,C:\Odoo\sh\src\odoo\addons\maintenance\models\maintenance.py,maintenance
MaintenanceEquipment,maintenance.equipment,write,C:\Odoo\sh\src\odoo\addons\maintenance\models\maintenance.py,maintenance
MaintenanceRequest,maintenance.request,_track_subtype,C:\Odoo\sh\src\odoo\addons\maintenance\models\maintenance.py,maintenance
MaintenanceRequest,maintenance.request,create,C:\Odoo\sh\src\odoo\addons\maintenance\models\maintenance.py,maintenance
MaintenanceRequest,maintenance.request,write,C:\Odoo\sh\src\odoo\addons\maintenance\models\maintenance.py,maintenance
LinkTrackerClick,link.tracker.click,_prepare_click_values_from_route,C:\Odoo\sh\src\odoo\addons\mass_mailing\models\link_tracker.py,mass_mailing
LinkTrackerClick,link.tracker.click,add_click,C:\Odoo\sh\src\odoo\addons\mass_mailing\models\link_tracker.py,mass_mailing
MassMailing,mailing.mailing,default_get,C:\Odoo\sh\src\odoo\addons\mass_mailing\models\mailing.py,mass_mailing
MassMailing,mailing.mailing,create,C:\Odoo\sh\src\odoo\addons\mass_mailing\models\mailing.py,mass_mailing
MassMailing,mailing.mailing,write,C:\Odoo\sh\src\odoo\addons\mass_mailing\models\mailing.py,mass_mailing
MassMailing,mailing.mailing,copy,C:\Odoo\sh\src\odoo\addons\mass_mailing\models\mailing.py,mass_mailing
MassMailingContactListRel,mailing.contact.subscription,create,C:\Odoo\sh\src\odoo\addons\mass_mailing\models\mailing_contact.py,mass_mailing
MassMailingContactListRel,mailing.contact.subscription,write,C:\Odoo\sh\src\odoo\addons\mass_mailing\models\mailing_contact.py,mass_mailing
MassMailingContact,mailing.contact,default_get,C:\Odoo\sh\src\odoo\addons\mass_mailing\models\mailing_contact.py,mass_mailing
MassMailingContact,mailing.contact,create,C:\Odoo\sh\src\odoo\addons\mass_mailing\models\mailing_contact.py,mass_mailing
MassMailingContact,mailing.contact,copy,C:\Odoo\sh\src\odoo\addons\mass_mailing\models\mailing_contact.py,mass_mailing
MassMailingList,mailing.list,write,C:\Odoo\sh\src\odoo\addons\mass_mailing\models\mailing_list.py,mass_mailing
MailingTrace,mailing.trace,create,C:\Odoo\sh\src\odoo\addons\mass_mailing\models\mailing_trace.py,mass_mailing
MailMail,mail.mail,create,C:\Odoo\sh\src\odoo\addons\mass_mailing\models\mail_mail.py,mass_mailing
MailMail,mail.mail,_send_prepare_body,C:\Odoo\sh\src\odoo\addons\mass_mailing\models\mail_mail.py,mass_mailing
MailMail,mail.mail,_send_prepare_values,C:\Odoo\sh\src\odoo\addons\mass_mailing\models\mail_mail.py,mass_mailing
MailMail,mail.mail,_postprocess_sent_message,C:\Odoo\sh\src\odoo\addons\mass_mailing\models\mail_mail.py,mass_mailing
MailRenderMixin,mail.render.mixin,_render_template_postprocess,C:\Odoo\sh\src\odoo\addons\mass_mailing\models\mail_render_mixin.py,mass_mailing
MailThread,mail.thread,_message_route_process,C:\Odoo\sh\src\odoo\addons\mass_mailing\models\mail_thread.py,mass_mailing
MailThread,mail.thread,message_post_with_template,C:\Odoo\sh\src\odoo\addons\mass_mailing\models\mail_thread.py,mass_mailing
MailThread,mail.thread,_routing_handle_bounce,C:\Odoo\sh\src\odoo\addons\mass_mailing\models\mail_thread.py,mass_mailing
MailThread,mail.thread,message_new,C:\Odoo\sh\src\odoo\addons\mass_mailing\models\mail_thread.py,mass_mailing
Users,res.users,systray_get_activities,C:\Odoo\sh\src\odoo\addons\mass_mailing\models\res_users.py,mass_mailing
MassMailingListMerge,mailing.list.merge,default_get,C:\Odoo\sh\src\odoo\addons\mass_mailing\wizard\mailing_list_merge.py,mass_mailing
MailComposeMessage,mail.compose.message,get_mail_values,C:\Odoo\sh\src\odoo\addons\mass_mailing\wizard\mail_compose_message.py,mass_mailing
MassMailing,mailing.mailing,_prepare_statistics_email_values,C:\Odoo\sh\src\odoo\addons\mass_mailing_crm\models\mailing_mailing.py,mass_mailing_crm
Event,event.event,action_mass_mailing_attendees,C:\Odoo\sh\src\odoo\addons\mass_mailing_event_sms\models\event.py,mass_mailing_event_sms
Event,event.event,action_invite_contacts,C:\Odoo\sh\src\odoo\addons\mass_mailing_event_sms\models\event.py,mass_mailing_event_sms
Event,event.event,action_mass_mailing_track_speakers,C:\Odoo\sh\src\odoo\addons\mass_mailing_event_track_sms\models\event.py,mass_mailing_event_track_sms
MassMailing,mailing.mailing,_prepare_statistics_email_values,C:\Odoo\sh\src\odoo\addons\mass_mailing_sale\models\mailing_mailing.py,mass_mailing_sale
MailingList,mailing.list,_compute_contact_nbr,C:\Odoo\sh\src\odoo\addons\mass_mailing_sms\models\mailing_list.py,mass_mailing_sms
MailingList,mailing.list,action_view_contacts,C:\Odoo\sh\src\odoo\addons\mass_mailing_sms\models\mailing_list.py,mass_mailing_sms
Mailing,mailing.mailing,default_get,C:\Odoo\sh\src\odoo\addons\mass_mailing_sms\models\mailing_mailing.py,mass_mailing_sms
Mailing,mailing.mailing,_compute_medium_id,C:\Odoo\sh\src\odoo\addons\mass_mailing_sms\models\mailing_mailing.py,mass_mailing_sms
Mailing,mailing.mailing,create,C:\Odoo\sh\src\odoo\addons\mass_mailing_sms\models\mailing_mailing.py,mass_mailing_sms
Mailing,mailing.mailing,action_retry_failed,C:\Odoo\sh\src\odoo\addons\mass_mailing_sms\models\mailing_mailing.py,mass_mailing_sms
Mailing,mailing.mailing,action_test,C:\Odoo\sh\src\odoo\addons\mass_mailing_sms\models\mailing_mailing.py,mass_mailing_sms
Mailing,mailing.mailing,_action_view_traces_filtered,C:\Odoo\sh\src\odoo\addons\mass_mailing_sms\models\mailing_mailing.py,mass_mailing_sms
Mailing,mailing.mailing,action_send_mail,C:\Odoo\sh\src\odoo\addons\mass_mailing_sms\models\mailing_mailing.py,mass_mailing_sms
Mailing,mailing.mailing,_get_default_mailing_domain,C:\Odoo\sh\src\odoo\addons\mass_mailing_sms\models\mailing_mailing.py,mass_mailing_sms
MailingTrace,mailing.trace,create,C:\Odoo\sh\src\odoo\addons\mass_mailing_sms\models\mailing_trace.py,mass_mailing_sms
Users,res.users,systray_get_activities,C:\Odoo\sh\src\odoo\addons\mass_mailing_sms\models\res_users.py,mass_mailing_sms
SmsSms,sms.sms,_postprocess_iap_sent_sms,C:\Odoo\sh\src\odoo\addons\mass_mailing_sms\models\sms_sms.py,mass_mailing_sms
SMSComposer,sms.composer,_get_blacklist_record_ids,C:\Odoo\sh\src\odoo\addons\mass_mailing_sms\wizard\sms_composer.py,mass_mailing_sms
SMSComposer,sms.composer,_get_done_record_ids,C:\Odoo\sh\src\odoo\addons\mass_mailing_sms\wizard\sms_composer.py,mass_mailing_sms
SMSComposer,sms.composer,_prepare_body_values,C:\Odoo\sh\src\odoo\addons\mass_mailing_sms\wizard\sms_composer.py,mass_mailing_sms
SMSComposer,sms.composer,_prepare_mass_sms_values,C:\Odoo\sh\src\odoo\addons\mass_mailing_sms\wizard\sms_composer.py,mass_mailing_sms
SMSComposer,sms.composer,_prepare_mass_sms,C:\Odoo\sh\src\odoo\addons\mass_mailing_sms\wizard\sms_composer.py,mass_mailing_sms
AccountMove,account.move,button_draft,C:\Odoo\sh\src\odoo\addons\membership\models\account_move.py,membership
AccountMove,account.move,button_cancel,C:\Odoo\sh\src\odoo\addons\membership\models\account_move.py,membership
AccountMove,account.move,write,C:\Odoo\sh\src\odoo\addons\membership\models\account_move.py,membership
AccountMoveLine,account.move.line,write,C:\Odoo\sh\src\odoo\addons\membership\models\account_move.py,membership
AccountMoveLine,account.move.line,create,C:\Odoo\sh\src\odoo\addons\membership\models\account_move.py,membership
